* /home/sharmir08/desktop/digital_modulation/sky130_sharmi_s_h_ckt/sky130_sharmi_s_h_ckt.cir
Transient Analysis  Sun Oct  9 01:46:18  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
60	4.000208e-03	-3.29896e-11	3.020377e-11	-1.09114e-16	
61	4.000224e-03	-3.44243e-11	3.022823e-11	7.705181e-16	
62	4.000256e-03	-3.30150e-11	3.020573e-11	-3.06903e-17	
63	4.000320e-03	-3.44113e-11	3.022787e-11	7.625839e-16	
64	4.000448e-03	-3.30215e-11	3.020600e-11	-2.69039e-17	
65	4.000704e-03	-3.44084e-11	3.022816e-11	7.612802e-16	
66	4.001216e-03	-3.30232e-11	3.020605e-11	-2.67876e-17	
67	4.002240e-03	-3.44078e-11	3.022833e-11	7.592269e-16	
68	4.004288e-03	-3.30242e-11	3.020675e-11	-2.83796e-17	
69	4.008384e-03	-3.44082e-11	3.022918e-11	7.559045e-16	
70	4.016576e-03	-3.30262e-11	3.020860e-11	-3.51492e-17	
71	4.032960e-03	-3.44124e-11	3.023315e-11	7.411623e-16	
72	4.065728e-03	-3.30341e-11	3.021649e-11	-6.40894e-17	
73	4.131264e-03	-3.44285e-11	3.024962e-11	6.870786e-16	
74	4.262336e-03	-3.30662e-11	3.024878e-11	-1.63432e-16	
75	4.524480e-03	-3.44848e-11	3.030508e-11	5.207384e-16	
76	5.024480e-03	-3.31161e-11	3.029821e-11	-3.94237e-16	
77	5.524480e-03	-3.44431e-11	3.026584e-11	3.226747e-16	
78	6.000200e-03	-3.29586e-11	3.014587e-11	-5.01342e-16	
79	6.000210e-03	-2.00286e-10	2.264950e-11	-2.72620e-13	
80	6.000230e-03	-2.01379e-10	2.268046e-11	-2.71542e-13	
81	6.000270e-03	-2.00256e-10	2.267198e-11	-2.71957e-13	
82	6.000300e-03	-2.01309e-10	2.270366e-11	-2.70879e-13	
83	6.000308e-03	-3.43188e-11	3.016102e-11	-3.38129e-16	
84	6.000324e-03	-3.29346e-11	3.013985e-11	-1.08900e-15	
85	6.000356e-03	-3.42858e-11	3.016221e-11	-2.93931e-16	
86	6.000420e-03	-3.29500e-11	3.014009e-11	-1.08051e-15	
87	6.000548e-03	-3.42786e-11	3.016186e-11	-2.97963e-16	
88	6.000804e-03	-3.29537e-11	3.014004e-11	-1.07849e-15	
89	6.001316e-03	-3.42771e-11	3.016182e-11	-2.98377e-16	
90	6.002340e-03	-3.29541e-11	3.013972e-11	-1.07647e-15	
91	6.004388e-03	-3.42761e-11	3.016104e-11	-2.96825e-16	
92	6.008484e-03	-3.29530e-11	3.013874e-11	-1.07300e-15	
93	6.016676e-03	-3.42731e-11	3.015877e-11	-2.89567e-16	
94	6.033060e-03	-3.29484e-11	3.013363e-11	-1.05857e-15	
95	6.065828e-03	-3.42630e-11	3.014847e-11	-2.61673e-16	
96	6.131364e-03	-3.29278e-11	3.011345e-11	-1.00438e-15	
97	6.262436e-03	-3.42219e-11	3.010803e-11	-1.61842e-16	
98	6.524580e-03	-3.28524e-11	3.003932e-11	-8.34678e-16	
99	7.024580e-03	-3.41310e-11	3.001795e-11	7.930861e-17	
100	7.524580e-03	-3.28405e-11	3.002550e-11	-6.20485e-16	
101	8.000100e-03	-3.42517e-11	3.013391e-11	2.027513e-16	
102	8.000110e-03	1.330055e-10	3.759754e-11	2.709084e-13	
103	8.000130e-03	1.341473e-10	3.759408e-11	2.709037e-13	
104	8.000170e-03	1.330140e-10	3.762539e-11	2.725421e-13	
105	8.000200e-03	1.341397e-10	3.762693e-11	2.724225e-13	
106	8.000208e-03	-3.29016e-11	3.011725e-11	-7.61192e-17	
107	8.000224e-03	-3.43365e-11	3.014136e-11	8.025239e-16	
108	8.000256e-03	-3.29268e-11	3.011906e-11	1.157669e-18	
109	8.000320e-03	-3.43230e-11	3.014140e-11	7.958120e-16	
110	8.000448e-03	-3.29330e-11	3.011926e-11	4.682550e-18	
111	8.000704e-03	-3.43199e-11	3.014133e-11	7.930723e-16	
112	8.001216e-03	-3.29351e-11	3.011939e-11	4.611179e-18	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	8.002240e-03	-3.43198e-11	3.014161e-11	7.917778e-16	
114	8.004288e-03	-3.29360e-11	3.011989e-11	3.621285e-18	
115	8.008384e-03	-3.43204e-11	3.014285e-11	7.877651e-16	
116	8.016576e-03	-3.29384e-11	3.012222e-11	-3.31537e-18	
117	8.032960e-03	-3.43249e-11	3.014719e-11	7.734300e-16	
118	8.065728e-03	-3.29481e-11	3.013159e-11	-3.24487e-17	
119	8.131264e-03	-3.43448e-11	3.016698e-11	7.188123e-16	
120	8.262336e-03	-3.29902e-11	3.017344e-11	-1.31854e-16	
121	8.524480e-03	-3.44315e-11	3.025132e-11	5.527561e-16	
122	9.024480e-03	-3.31238e-11	3.030389e-11	-3.60451e-16	
123	9.524480e-03	-3.45164e-11	3.033582e-11	3.577986e-16	
124	1.000020e-02	-3.30766e-11	3.026011e-11	-4.66412e-16	
125	1.000021e-02	-2.00402e-10	2.276716e-11	-2.72461e-13	
126	1.000023e-02	-2.01496e-10	2.279791e-11	-2.71383e-13	
127	1.000027e-02	-2.00372e-10	2.278922e-11	-2.71798e-13	
128	1.000030e-02	-2.01426e-10	2.282066e-11	-2.70719e-13	
129	1.000031e-02	-3.44370e-11	3.027509e-11	-2.99384e-16	
130	1.000032e-02	-3.30527e-11	3.025373e-11	-1.05067e-15	
131	1.000036e-02	-3.44041e-11	3.027611e-11	-2.55434e-16	
132	1.000042e-02	-3.30677e-11	3.025415e-11	-1.04252e-15	
133	1.000055e-02	-3.43968e-11	3.027604e-11	-2.59313e-16	
134	1.000080e-02	-3.30715e-11	3.025418e-11	-1.03966e-15	
135	1.000132e-02	-3.43951e-11	3.027606e-11	-2.60303e-16	
136	1.000234e-02	-3.30723e-11	3.025418e-11	-1.03807e-15	
137	1.000439e-02	-3.43943e-11	3.027554e-11	-2.58306e-16	
138	1.000848e-02	-3.30715e-11	3.025344e-11	-1.03480e-15	
139	1.001668e-02	-3.43923e-11	3.027374e-11	-2.51033e-16	
140	1.003306e-02	-3.30687e-11	3.024995e-11	-1.02006e-15	
141	1.006583e-02	-3.43850e-11	3.026670e-11	-2.23156e-16	
142	1.013136e-02	-3.30533e-11	3.023475e-11	-9.66203e-16	
143	1.026244e-02	-3.43518e-11	3.023392e-11	-1.23878e-16	
144	1.052458e-02	-3.29830e-11	3.016687e-11	-7.97925e-16	
145	1.102458e-02	-3.42387e-11	3.012437e-11	1.139553e-16	
146	1.152458e-02	-3.29039e-11	3.008841e-11	-5.88554e-16	
147	1.200010e-02	-3.42671e-11	3.014948e-11	2.323431e-16	
148	1.200011e-02	1.329884e-10	3.760837e-11	2.709313e-13	
149	1.200013e-02	1.341305e-10	3.760503e-11	2.709262e-13	
150	1.200017e-02	1.329962e-10	3.763749e-11	2.722673e-13	
151	1.200020e-02	1.341225e-10	3.763757e-11	2.724249e-13	
152	1.200021e-02	-3.29164e-11	3.013266e-11	-4.97354e-17	
153	1.200022e-02	-3.43513e-11	3.015675e-11	8.293785e-16	
154	1.200026e-02	-3.29418e-11	3.013456e-11	2.774303e-17	
155	1.200032e-02	-3.43383e-11	3.015693e-11	8.219526e-16	
156	1.200045e-02	-3.29480e-11	3.013478e-11	3.138456e-17	
157	1.200070e-02	-3.43352e-11	3.015683e-11	8.195456e-16	
158	1.200122e-02	-3.29499e-11	3.013485e-11	3.145494e-17	
159	1.200224e-02	-3.43343e-11	3.015688e-11	8.185583e-16	
160	1.200429e-02	-3.29504e-11	3.013510e-11	3.015232e-17	
161	1.200838e-02	-3.43348e-11	3.015739e-11	8.142519e-16	
162	1.201658e-02	-3.29516e-11	3.013617e-11	2.286103e-17	
163	1.203296e-02	-3.43368e-11	3.015966e-11	7.997681e-16	
164	1.206573e-02	-3.29565e-11	3.014091e-11	-5.91118e-18	
165	1.213126e-02	-3.43475e-11	3.017051e-11	7.451398e-16	
166	1.226234e-02	-3.29814e-11	3.016543e-11	-1.05479e-16	
167	1.252448e-02	-3.44041e-11	3.022445e-11	5.792569e-16	
168	1.302448e-02	-3.30802e-11	3.026090e-11	-3.34819e-16	
169	1.352448e-02	-3.44852e-11	3.030403e-11	3.831903e-16	
170	1.400020e-02	-3.30779e-11	3.025973e-11	-4.40446e-16	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	1.400021e-02	-2.00401e-10	2.277156e-11	-2.72251e-13	
172	1.400023e-02	-2.01495e-10	2.280252e-11	-2.71172e-13	
173	1.400027e-02	-2.00372e-10	2.279383e-11	-2.71587e-13	
174	1.400030e-02	-2.01425e-10	2.282525e-11	-2.70507e-13	
175	1.400031e-02	-3.44375e-11	3.027439e-11	-2.69955e-16	
176	1.400032e-02	-3.30536e-11	3.025321e-11	-1.02098e-15	
177	1.400036e-02	-3.44049e-11	3.027578e-11	-2.25760e-16	
178	1.400042e-02	-3.30692e-11	3.025353e-11	-1.01269e-15	
179	1.400055e-02	-3.43977e-11	3.027530e-11	-2.29801e-16	
180	1.400080e-02	-3.30727e-11	3.025356e-11	-1.00971e-15	
181	1.400132e-02	-3.43961e-11	3.027535e-11	-2.30667e-16	
182	1.400234e-02	-3.30734e-11	3.025359e-11	-1.00873e-15	
183	1.400439e-02	-3.43958e-11	3.027527e-11	-2.28879e-16	
184	1.400848e-02	-3.30734e-11	3.025337e-11	-1.00472e-15	
185	1.401668e-02	-3.43950e-11	3.027484e-11	-2.21250e-16	
186	1.403306e-02	-3.30722e-11	3.025184e-11	-9.90601e-16	
187	1.406583e-02	-3.43921e-11	3.027186e-11	-1.94005e-16	
188	1.413136e-02	-3.30657e-11	3.024552e-11	-9.37178e-16	
189	1.426244e-02	-3.43759e-11	3.025643e-11	-9.51456e-17	
190	1.452458e-02	-3.30302e-11	3.021099e-11	-7.69886e-16	
191	1.502458e-02	-3.43202e-11	3.020218e-11	1.406668e-16	
192	1.552458e-02	-3.30005e-11	3.018186e-11	-5.62561e-16	
193	1.600010e-02	-3.43575e-11	3.023754e-11	2.573152e-16	
194	1.600011e-02	1.328958e-10	3.769104e-11	2.707551e-13	
195	1.600013e-02	1.340382e-10	3.768775e-11	2.707490e-13	
196	1.600017e-02	1.329035e-10	3.772028e-11	2.720871e-13	
197	1.600020e-02	1.340298e-10	3.772016e-11	2.722424e-13	
198	1.600021e-02	-3.30064e-11	3.022023e-11	-2.85197e-17	
199	1.600022e-02	-3.44413e-11	3.024464e-11	8.503701e-16	
200	1.600026e-02	-3.30317e-11	3.022216e-11	4.853386e-17	
201	1.600032e-02	-3.44281e-11	3.024446e-11	8.423472e-16	
202	1.600045e-02	-3.30383e-11	3.022231e-11	5.176236e-17	
203	1.600070e-02	-3.44253e-11	3.024422e-11	8.404797e-16	
204	1.600122e-02	-3.30397e-11	3.022232e-11	5.231167e-17	
205	1.600224e-02	-3.44242e-11	3.024452e-11	8.396204e-16	
206	1.600429e-02	-3.30404e-11	3.022264e-11	5.087937e-17	
207	1.600838e-02	-3.44245e-11	3.024501e-11	8.356830e-16	
208	1.601658e-02	-3.30412e-11	3.022338e-11	4.367773e-17	
209	1.603296e-02	-3.44260e-11	3.024637e-11	8.212114e-16	
210	1.606573e-02	-3.30443e-11	3.022643e-11	1.514112e-17	
211	1.613126e-02	-3.44326e-11	3.025339e-11	7.665163e-16	
212	1.626234e-02	-3.30600e-11	3.024229e-11	-8.42577e-17	
213	1.652448e-02	-3.44670e-11	3.028646e-11	6.012441e-16	
214	1.702448e-02	-3.31081e-11	3.028845e-11	-3.13817e-16	
215	1.752448e-02	-3.44806e-11	3.029939e-11	4.037982e-16	
216	1.800020e-02	-3.30558e-11	3.023766e-11	-4.21283e-16	
217	1.800021e-02	-2.00377e-10	2.275517e-11	-2.72023e-13	
218	1.800023e-02	-2.01471e-10	2.278598e-11	-2.70945e-13	
219	1.800027e-02	-2.00347e-10	2.277717e-11	-2.71358e-13	
220	1.800030e-02	-2.01400e-10	2.280875e-11	-2.70278e-13	
221	1.800031e-02	-3.44158e-11	3.025240e-11	-2.45743e-16	
222	1.800032e-02	-3.30316e-11	3.023112e-11	-9.97046e-16	
223	1.800036e-02	-3.43827e-11	3.025373e-11	-2.01860e-16	
224	1.800042e-02	-3.30469e-11	3.023152e-11	-9.88728e-16	
225	1.800055e-02	-3.43756e-11	3.025349e-11	-2.05843e-16	
226	1.800080e-02	-3.30506e-11	3.023178e-11	-9.86450e-16	
227	1.800132e-02	-3.43741e-11	3.025325e-11	-2.06580e-16	
228	1.800234e-02	-3.30517e-11	3.023162e-11	-9.85040e-16	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	1.800439e-02	-3.43732e-11	3.025306e-11	-2.05378e-16	
230	1.800848e-02	-3.30513e-11	3.023103e-11	-9.81584e-16	
231	1.801668e-02	-3.43727e-11	3.025235e-11	-1.98122e-16	
232	1.803306e-02	-3.30498e-11	3.022928e-11	-9.67020e-16	
233	1.806583e-02	-3.43688e-11	3.024872e-11	-1.70353e-16	
234	1.813136e-02	-3.30419e-11	3.022154e-11	-9.14430e-16	
235	1.826244e-02	-3.43518e-11	3.023184e-11	-7.31720e-17	
236	1.852458e-02	-3.30096e-11	3.018985e-11	-7.49264e-16	
237	1.902458e-02	-3.43177e-11	3.019844e-11	1.602400e-16	
238	1.952458e-02	-3.30247e-11	3.020400e-11	-5.43425e-16	
239	2.000010e-02	-3.44061e-11	3.028366e-11	2.768200e-16	
240	2.000011e-02	1.328452e-10	3.773101e-11	2.705648e-13	
241	2.000013e-02	1.339873e-10	3.772742e-11	2.705563e-13	
242	2.000017e-02	1.328527e-10	3.776003e-11	2.718920e-13	
243	2.000020e-02	1.339791e-10	3.775987e-11	2.720455e-13	
244	2.000021e-02	-3.30553e-11	3.026654e-11	-1.32888e-17	
245	2.000022e-02	-3.44900e-11	3.029101e-11	8.648637e-16	
246	2.000026e-02	-3.30805e-11	3.026815e-11	6.359494e-17	
247	2.000032e-02	-3.44768e-11	3.029055e-11	8.576519e-16	
248	2.000045e-02	-3.30868e-11	3.026832e-11	6.678125e-17	
249	2.000070e-02	-3.44738e-11	3.029061e-11	8.557546e-16	
250	2.000122e-02	-3.30888e-11	3.026861e-11	6.709833e-17	
251	2.000224e-02	-3.44730e-11	3.029073e-11	8.539277e-16	
252	2.000429e-02	-3.30891e-11	3.026890e-11	6.550570e-17	
253	2.000838e-02	-3.44738e-11	3.029130e-11	8.503639e-16	
254	2.001658e-02	-3.30906e-11	3.027010e-11	5.871578e-17	
255	2.003296e-02	-3.44758e-11	3.029397e-11	8.363060e-16	
256	2.006573e-02	-3.30959e-11	3.027531e-11	3.040524e-17	
257	2.013126e-02	-3.44870e-11	3.030502e-11	7.820439e-16	
258	2.026234e-02	-3.31189e-11	3.029842e-11	-6.74276e-17	
259	2.052448e-02	-3.45322e-11	3.034900e-11	6.186319e-16	
260	2.102448e-02	-3.31730e-11	3.035095e-11	-2.95850e-16	
261	2.152448e-02	-3.45310e-11	3.034821e-11	4.216102e-16	
262	2.200020e-02	-3.30837e-11	3.026440e-11	-4.04346e-16	
263	2.200021e-02	-2.00402e-10	2.278731e-11	-2.71797e-13	
264	2.200023e-02	-2.01495e-10	2.281825e-11	-2.70719e-13	
265	2.200027e-02	-2.00372e-10	2.280956e-11	-2.71131e-13	
266	2.200030e-02	-2.01425e-10	2.284115e-11	-2.70051e-13	
267	2.200031e-02	-3.44437e-11	3.027912e-11	-2.24589e-16	
268	2.200032e-02	-3.30594e-11	3.025822e-11	-9.76194e-16	
269	2.200036e-02	-3.44107e-11	3.028060e-11	-1.81076e-16	
270	2.200042e-02	-3.30745e-11	3.025840e-11	-9.67960e-16	
271	2.200055e-02	-3.44034e-11	3.028032e-11	-1.84843e-16	
272	2.200080e-02	-3.30782e-11	3.025832e-11	-9.65073e-16	
273	2.200132e-02	-3.44018e-11	3.028004e-11	-1.85289e-16	
274	2.200234e-02	-3.30788e-11	3.025835e-11	-9.63954e-16	
275	2.200439e-02	-3.44009e-11	3.027971e-11	-1.84141e-16	
276	2.200848e-02	-3.30784e-11	3.025736e-11	-9.60167e-16	
277	2.201668e-02	-3.43997e-11	3.027826e-11	-1.77115e-16	
278	2.203306e-02	-3.30755e-11	3.025435e-11	-9.46134e-16	
279	2.206583e-02	-3.43932e-11	3.027211e-11	-1.50164e-16	
280	2.213136e-02	-3.30626e-11	3.024155e-11	-8.94467e-16	
281	2.226244e-02	-3.43661e-11	3.024531e-11	-5.44886e-17	
282	2.252458e-02	-3.30120e-11	3.019183e-11	-7.31391e-16	
283	2.302458e-02	-3.43053e-11	3.018522e-11	1.766610e-16	
284	2.352458e-02	-3.30085e-11	3.018736e-11	-5.27968e-16	
285	2.400010e-02	-3.43978e-11	3.027412e-11	2.914608e-16	
286	2.400011e-02	1.328506e-10	3.771646e-11	2.703756e-13	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
287	2.400013e-02	1.339924e-10	3.771309e-11	2.703652e-13	
288	2.400017e-02	1.328579e-10	3.774549e-11	2.716989e-13	
289	2.400020e-02	1.339845e-10	3.774547e-11	2.718495e-13	
290	2.400021e-02	-3.30475e-11	3.025694e-11	-3.10007e-18	
291	2.400022e-02	-3.44821e-11	3.028167e-11	8.758307e-16	
292	2.400026e-02	-3.30726e-11	3.025904e-11	7.383624e-17	
293	2.400032e-02	-3.44688e-11	3.028136e-11	8.680639e-16	
294	2.400045e-02	-3.30790e-11	3.025928e-11	7.684052e-17	
295	2.400070e-02	-3.44657e-11	3.028126e-11	8.661544e-16	
296	2.400122e-02	-3.30808e-11	3.025941e-11	7.776324e-17	
297	2.400224e-02	-3.44651e-11	3.028168e-11	8.645451e-16	
298	2.400429e-02	-3.30816e-11	3.025978e-11	7.588216e-17	
299	2.400838e-02	-3.44658e-11	3.028235e-11	8.607023e-16	
300	2.401658e-02	-3.30830e-11	3.026134e-11	6.933471e-17	
301	2.403296e-02	-3.44689e-11	3.028549e-11	8.467586e-16	
302	2.406573e-02	-3.30896e-11	3.026789e-11	4.144785e-17	
303	2.413126e-02	-3.44826e-11	3.029928e-11	7.935014e-16	
304	2.426234e-02	-3.31191e-11	3.029709e-11	-5.54824e-17	
305	2.452448e-02	-3.45416e-11	3.035668e-11	6.315412e-16	
306	2.502448e-02	-3.32009e-11	3.037664e-11	-2.80849e-16	
307	2.552448e-02	-3.45709e-11	3.038629e-11	4.364644e-16	
308	2.600020e-02	-3.31266e-11	3.030549e-11	-3.88850e-16	
309	2.600021e-02	-2.00443e-10	2.283380e-11	-2.71585e-13	
310	2.600023e-02	-2.01536e-10	2.286489e-11	-2.70506e-13	
311	2.600027e-02	-2.00413e-10	2.285579e-11	-2.70918e-13	
312	2.600030e-02	-2.01466e-10	2.288764e-11	-2.69837e-13	
313	2.600031e-02	-3.44868e-11	3.032042e-11	-2.05814e-16	
314	2.600032e-02	-3.31025e-11	3.029924e-11	-9.56903e-16	
315	2.600036e-02	-3.44540e-11	3.032167e-11	-1.61806e-16	
316	2.600042e-02	-3.31177e-11	3.029961e-11	-9.48505e-16	
317	2.600055e-02	-3.44468e-11	3.032162e-11	-1.65951e-16	
318	2.600080e-02	-3.31213e-11	3.029951e-11	-9.45825e-16	
319	2.600132e-02	-3.44452e-11	3.032160e-11	-1.66720e-16	
320	2.600234e-02	-3.31220e-11	3.029950e-11	-9.44316e-16	
321	2.600439e-02	-3.44441e-11	3.032106e-11	-1.65040e-16	
322	2.600848e-02	-3.31217e-11	3.029878e-11	-9.41369e-16	
323	2.601668e-02	-3.44426e-11	3.031954e-11	-1.58101e-16	
324	2.603306e-02	-3.31188e-11	3.029562e-11	-9.27469e-16	
325	2.606583e-02	-3.44357e-11	3.031292e-11	-1.31933e-16	
326	2.613136e-02	-3.31048e-11	3.028171e-11	-8.76257e-16	
327	2.626244e-02	-3.44062e-11	3.028392e-11	-3.69450e-17	
328	2.652458e-02	-3.30466e-11	3.022520e-11	-7.15140e-16	
329	2.702458e-02	-3.43251e-11	3.020417e-11	1.911130e-16	
330	2.752458e-02	-3.30126e-11	3.019072e-11	-5.14042e-16	
331	2.800010e-02	-3.43899e-11	3.026584e-11	3.053204e-16	
332	2.800011e-02	1.328565e-10	3.770273e-11	2.701999e-13	
333	2.800013e-02	1.339985e-10	3.769928e-11	2.701887e-13	
334	2.800017e-02	1.328642e-10	3.773156e-11	2.715197e-13	
335	2.800020e-02	1.339902e-10	3.773137e-11	2.716679e-13	
336	2.800021e-02	-3.30393e-11	3.024870e-11	7.035724e-18	
337	2.800022e-02	-3.44740e-11	3.027315e-11	8.849461e-16	
338	2.800026e-02	-3.30645e-11	3.025050e-11	8.345004e-17	
339	2.800032e-02	-3.44607e-11	3.027267e-11	8.776959e-16	
340	2.800045e-02	-3.30707e-11	3.025070e-11	8.707247e-17	
341	2.800070e-02	-3.44579e-11	3.027268e-11	8.754972e-16	
342	2.800122e-02	-3.30726e-11	3.025076e-11	8.762345e-17	
343	2.800224e-02	-3.44569e-11	3.027303e-11	8.742565e-16	
344	2.800429e-02	-3.30732e-11	3.025110e-11	8.588689e-17	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
345	2.800838e-02	-3.44579e-11	3.027379e-11	8.706256e-16	
346	2.801658e-02	-3.30748e-11	3.025243e-11	7.924375e-17	
347	2.803296e-02	-3.44602e-11	3.027627e-11	8.564405e-16	
348	2.806573e-02	-3.30806e-11	3.025796e-11	5.147646e-17	
349	2.813126e-02	-3.44722e-11	3.028846e-11	8.042035e-16	
350	2.826234e-02	-3.31073e-11	3.028449e-11	-4.45190e-17	
351	2.852448e-02	-3.45282e-11	3.034248e-11	6.430431e-16	
352	2.902448e-02	-3.31908e-11	3.036553e-11	-2.68364e-16	
353	2.952448e-02	-3.45714e-11	3.038506e-11	4.494096e-16	
354	3.000020e-02	-3.31387e-11	3.031571e-11	-3.75910e-16	
355	3.000021e-02	-2.00453e-10	2.284908e-11	-2.71393e-13	
356	3.000023e-02	-2.01546e-10	2.287995e-11	-2.70314e-13	
357	3.000027e-02	-2.00423e-10	2.287108e-11	-2.70725e-13	
358	3.000030e-02	-2.01476e-10	2.290275e-11	-2.69645e-13	
359	3.000031e-02	-3.44988e-11	3.033109e-11	-1.88676e-16	
360	3.000032e-02	-3.31144e-11	3.030975e-11	-9.40344e-16	
361	3.000036e-02	-3.44659e-11	3.033243e-11	-1.45206e-16	
362	3.000042e-02	-3.31296e-11	3.031015e-11	-9.31551e-16	
363	3.000055e-02	-3.44585e-11	3.033200e-11	-1.48662e-16	
364	3.000080e-02	-3.31335e-11	3.030983e-11	-9.29680e-16	
365	3.000132e-02	-3.44568e-11	3.033194e-11	-1.49896e-16	
366	3.000234e-02	-3.31342e-11	3.030977e-11	-9.27871e-16	
367	3.000439e-02	-3.44563e-11	3.033156e-11	-1.47973e-16	
368	3.000848e-02	-3.31340e-11	3.030921e-11	-9.24545e-16	
